id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
2269,35,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,363,0,997,0,nonexistent,-1.8,91.96,-46.61,1.31,5272.46,no
2270,52,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,172,5,994,0,nonexistent,1.4,94.76,-43.72,5.15,5259.46,no
2271,44,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,388,2,713,4,success,1.1,94.74,-30.79,4.8,4818.73,no
2272,31,technician,single,university.degree,no,no,no,cellular,aug,wed,3435,2,719,0,nonexistent,1.4,92.64,-32.56,4.63,4919.37,no
2273,50,technician,divorced,unknown,no,unknown,unknown,telephone,jun,fri,335,1,1004,3,nonexistent,1.4,95.6,-32.16,2.57,5368.86,no
2274,30,unemployed,married,basic.9y,no,no,no,cellular,may,wed,345,0,307,0,nonexistent,-1.8,97.73,-31.55,3.57,4805.18,yes
2275,51,unknown,single,basic.6y,yes,unknown,unknown,telephone,apr,wed,3076,39,433,3,nonexistent,-1.8,94.93,-32.92,2.03,4964.66,no
2276,36,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,1495,2,327,3,failure,-1.8,93.26,-41.12,4.78,5298.32,no
2277,40,admin.,married,high.school,no,no,no,cellular,nov,wed,138,0,743,3,failure,-0.1,92.72,-42.52,4.46,5184.81,no
2278,42,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,303,0,978,0,nonexistent,1.4,92.41,-37.32,5.01,5327.43,no
2279,20,admin.,married,high.school,no,no,no,telephone,may,tue,249,2,974,0,nonexistent,1.1,97.65,-36.03,4.82,5434.97,no
2280,33,admin.,single,university.degree,no,no,no,cellular,mar,tue,3778,1,215,1,nonexistent,-1.8,92.85,-49.96,4.07,5061.9,yes
2281,41,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,mar,tue,131,1,977,0,nonexistent,-1.8,97.29,-51.2,1.85,5012.41,no
2282,33,self-employed,single,university.degree,no,no,no,cellular,jul,thu,593,0,978,0,nonexistent,1.4,92.03,-43.89,4.87,5479.04,no
2283,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,105,1,1039,0,nonexistent,-3.4,89.14,-28.33,0.8,5203.14,no
2284,49,admin.,married,high.school,no,no,no,telephone,jun,tue,58,0,992,0,nonexistent,1.4,93.89,-41.38,5.03,5358.8,no
2285,46,admin.,divorced,high.school,no,yes,yes,cellular,aug,wed,1177,3,272,1,nonexistent,1.4,89.52,-28.01,3.28,5030.85,no
2286,33,technician,single,university.degree,no,no,no,cellular,aug,fri,56,0,283,3,success,1.4,91.12,-37.6,1.2,5183.53,no
2287,24,admin.,single,high.school,no,yes,no,cellular,may,fri,2343,5,950,3,success,-1.8,92.48,-35.41,2.29,5004.65,no
2288,31,technician,married,university.degree,no,yes,no,cellular,aug,mon,3755,1,320,0,failure,-2.9,92.64,-38.06,0.87,4861.67,no
2289,38,technician,single,professional.course,no,no,no,cellular,may,wed,180,0,1011,1,failure,-1.8,90.75,-47.21,1.29,5032.81,no
2290,25,admin.,single,high.school,no,no,no,telephone,jun,mon,274,1,961,0,nonexistent,1.4,91.34,-41.34,5.05,5186.27,no
2291,44,admin.,married,high.school,no,yes,no,cellular,nov,thu,298,1,1010,1,failure,-0.1,90.49,-44.1,4.23,5034.73,no
2292,26,admin.,married,high.school,no,unknown,unknown,telephone,may,mon,356,4,962,0,nonexistent,1.1,90.51,-34.87,4.7,5206.57,no
2293,44,admin.,married,professional.course,no,no,no,telephone,may,mon,4090,2,587,2,failure,1.1,89.49,-50.25,4.56,4816.97,no
2294,18,student,single,basic.9y,unknown,unknown,unknown,cellular,dec,tue,9,52,951,0,nonexistent,-1.8,91.4,-47.4,1.26,4992.01,no
2295,38,admin.,married,university.degree,no,yes,no,cellular,jul,fri,120,0,960,0,nonexistent,1.4,98.14,-42.87,5.15,5421.53,no
2296,47,blue-collar,married,unknown,no,no,no,telephone,may,thu,3357,3,645,1,success,1.1,99.05,-36.69,2.59,5225.91,no
2297,38,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,1066,1,106,0,nonexistent,1.1,94.53,-26.93,2.44,5293.54,no
2298,30,services,single,professional.course,no,no,no,telephone,may,fri,107,1,1035,0,nonexistent,1.1,96.15,-38.03,4.64,5123.51,no
2299,33,technician,married,university.degree,no,yes,no,cellular,jul,thu,89,4,997,0,nonexistent,1.4,92.97,-42.01,4.99,5123.53,no
2300,65,unknown,married,unknown,no,yes,no,cellular,jun,thu,470,1,371,3,success,-1.7,92.44,-44.03,1.02,4960.16,yes
2301,36,admin.,single,high.school,no,yes,no,cellular,jul,fri,1677,1,120,6,nonexistent,-2.9,96.42,-40.22,1.04,5434.05,no
2302,34,management,married,university.degree,unknown,yes,yes,cellular,aug,wed,3435,6,478,4,failure,1.4,90.54,-52.48,2.26,5335.79,no
2303,40,admin.,married,basic.9y,no,yes,yes,cellular,may,thu,668,1,9,1,success,-1.8,92.33,-45.96,1.34,5313.26,no
2304,35,self-employed,married,basic.9y,no,yes,no,cellular,apr,fri,317,1,1016,1,failure,-1.8,90.37,-47.1,1.35,4879.83,no
2305,29,admin.,single,university.degree,no,no,no,cellular,jul,fri,99,1,991,0,nonexistent,1.4,91.28,-41.29,4.79,4982.37,no
2306,45,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,92,4,978,0,nonexistent,1.4,98.33,-42.92,5.09,5405.85,no
2307,48,services,married,high.school,no,no,no,telephone,may,wed,107,1,950,0,nonexistent,1.1,97.65,-36.4,5,5170.23,no
2308,34,management,single,university.degree,no,yes,no,telephone,may,thu,18,0,1039,0,nonexistent,-1.8,91.24,-38.64,0.69,5073.81,no
2309,51,technician,married,professional.course,no,no,yes,cellular,jul,fri,159,2,984,0,nonexistent,1.4,97.48,-41.5,4.92,5395.39,no
2310,24,student,single,university.degree,no,yes,no,telephone,mar,fri,3904,2,189,5,nonexistent,-1.8,91.22,-43.71,2.65,4970.04,no
2311,29,admin.,single,high.school,no,yes,yes,cellular,aug,mon,60,4,950,0,nonexistent,1.4,92.5,-36.96,5.03,5384.94,no
2312,30,blue-collar,single,high.school,no,no,yes,cellular,jul,tue,235,8,1002,0,nonexistent,1.4,93.91,-41.67,4.99,5107.85,no
2313,55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,869,1,1032,0,nonexistent,1.4,92.95,-40.67,4.84,5411.08,no
2314,32,admin.,single,high.school,no,yes,yes,telephone,may,tue,247,2,1038,0,nonexistent,1.1,92.11,-34.65,4.79,5139.09,no
2315,33,technician,single,university.degree,no,yes,no,cellular,mar,tue,646,0,895,5,success,-1.8,92.81,-36.62,4.27,5099.41,no
2316,45,entrepreneur,married,university.degree,no,yes,no,cellular,apr,fri,1343,2,127,3,success,-1.8,97.15,-33.12,2.3,5094.7,no
2317,28,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,3640,0,603,1,failure,1.4,89.66,-40.23,2.26,4844.98,no
2318,30,admin.,married,university.degree,no,yes,no,cellular,may,mon,82,1,958,0,nonexistent,-1.8,96.05,-46.38,1.22,5308.16,no
2319,33,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,4363,2,369,0,failure,1.1,94.34,-39.49,0.99,5210.37,no
2320,34,self-employed,married,university.degree,no,unknown,unknown,telephone,apr,tue,2224,51,735,2,failure,1.1,95.04,-37.9,1.14,5057.85,yes
2321,47,housemaid,married,basic.4y,no,no,yes,telephone,may,tue,147,1,998,0,nonexistent,1.1,90.79,-37.34,4.66,5450.55,no
2322,55,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,283,1,975,0,nonexistent,1.4,89.51,-35.77,5.13,5280.38,no
2323,49,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,60,0,1015,0,nonexistent,1.4,94.65,-35.91,4.8,5097.39,no
2324,34,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,227,1,986,0,nonexistent,-1.8,88.99,-44.39,1.36,5231.67,no
2325,45,management,single,university.degree,no,no,no,cellular,nov,tue,3087,0,295,1,success,-0.1,97.71,-41.88,5.16,5204.09,no
2326,42,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,127,0,1028,0,nonexistent,1.1,94.83,-35.16,4.84,5087.18,no
2327,25,services,single,high.school,no,no,no,cellular,jul,wed,165,1,974,0,nonexistent,1.4,89.59,-43.51,4.74,5364.03,no
2328,34,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,15,0,1048,0,nonexistent,1.4,95.04,-42.57,4.8,5186.27,no
2329,44,admin.,married,high.school,no,yes,no,telephone,may,fri,68,1,160,3,failure,1.1,90.16,-47.03,3.71,5394.51,no
2330,55,services,divorced,university.degree,no,yes,no,cellular,jul,mon,294,4,417,1,failure,1.4,89.07,-42.98,0.63,5320.22,no
2331,56,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,1474,0,313,4,success,1.4,96.92,-35.66,1.43,4866.43,no
2332,24,admin.,single,high.school,no,no,no,telephone,jun,tue,778,0,1001,0,nonexistent,1.4,94.46,-42.38,4.84,5243.78,yes
2333,56,retired,married,basic.4y,no,no,no,cellular,nov,fri,1991,0,655,3,success,-0.1,98.11,-45.52,2.55,4992.76,no
2334,41,admin.,single,university.degree,no,no,no,telephone,may,tue,140,2,957,0,nonexistent,1.1,98.03,-37.12,4.69,5139.09,no
2335,27,services,married,high.school,no,yes,yes,cellular,may,tue,1106,8,63,1,success,-1.8,92.02,-46.82,3.94,5309.82,no
2336,30,services,divorced,basic.9y,no,yes,no,telephone,may,tue,307,0,1038,0,nonexistent,1.1,94.55,-35.99,4.74,5123.51,no
2337,51,blue-collar,divorced,basic.4y,no,no,yes,cellular,apr,mon,15,5,1023,0,nonexistent,-1.8,89.25,-45.68,1.35,5012.41,no
2338,47,admin.,married,high.school,no,no,no,cellular,aug,wed,65,2,986,0,nonexistent,1.4,91.1,-37.47,4.85,5092.16,no
2339,34,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,230,2,1022,0,nonexistent,1.4,96.92,-43.3,4.89,5107.85,no
2340,26,services,single,university.degree,no,yes,no,telephone,may,tue,3623,3,41,1,nonexistent,-1.8,96.41,-39.16,1.52,4806.79,no
2341,27,admin.,single,high.school,no,no,yes,cellular,jul,thu,131,2,991,0,nonexistent,1.4,95.7,-41.63,5.21,5311.74,no
2342,32,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,227,1,984,0,nonexistent,1.1,92.02,-35.52,4.9,5284.43,no
2343,40,technician,married,professional.course,no,no,no,cellular,aug,fri,225,1,479,2,failure,1.4,94.4,-26.98,4.24,4768.23,no
2344,47,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,tue,1792,0,59,1,success,1.4,88.67,-30.9,4.61,5098.97,no
2345,69,student,single,basic.4y,no,no,unknown,telephone,oct,thu,2270,21,477,4,success,-2.9,95.31,-34.68,0.67,5359.5,yes
2346,33,admin.,married,basic.9y,no,yes,yes,cellular,nov,wed,46,0,1015,0,nonexistent,-0.1,92.45,-44.1,4.27,5169.82,no
2347,86,admin.,unknown,basic.6y,unknown,yes,unknown,cellular,may,thu,571,50,1021,0,nonexistent,1.4,96.62,-36.46,5.11,5238.55,yes
2348,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,4483,3,599,6,nonexistent,1.1,96.83,-37.27,2.9,5020.82,no
2349,55,admin.,married,university.degree,unknown,no,no,telephone,may,wed,3958,0,867,3,failure,1.1,90.06,-34.03,1.7,5192.27,no
2350,42,services,married,basic.9y,no,yes,no,cellular,may,mon,4611,5,526,6,failure,-1.8,92.26,-39.09,2.92,4832.86,no
2351,53,self-employed,divorced,high.school,yes,yes,no,telephone,oct,fri,4046,50,925,2,failure,1.4,93.34,-40.65,4.25,4907.2,yes
2352,50,management,divorced,university.degree,unknown,no,no,cellular,may,thu,33,6,1014,0,nonexistent,-1.8,88.24,-44.25,1.28,4884.93,no
2353,37,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,81,1,1023,1,failure,-1.8,89.82,-47.26,1.34,5277.56,no
2354,82,retired,divorced,basic.4y,no,yes,no,cellular,apr,wed,155,0,843,6,nonexistent,-1.8,98.44,-44.69,3.49,4873.72,no
2355,44,technician,married,professional.course,no,yes,no,cellular,may,thu,254,3,1027,0,nonexistent,-1.8,94.19,-44.86,1.3,5216.37,no
2356,35,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,3173,5,645,5,failure,1.1,94.56,-47.42,2.77,5165.36,no
2357,56,entrepreneur,married,basic.9y,no,yes,yes,telephone,may,wed,435,9,966,0,nonexistent,1.1,96.34,-37.38,4.91,5211.76,no
2358,32,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,207,0,949,0,nonexistent,-1.8,94.65,-46.34,1.34,5272.46,no
2359,56,blue-collar,married,unknown,no,yes,no,telephone,may,tue,39,1,974,0,nonexistent,1.1,90.23,-38.18,4.98,5014.5,no
2360,53,admin.,married,high.school,no,yes,no,telephone,may,thu,450,2,980,0,nonexistent,1.1,98.41,-37.74,4.78,5388.25,no
2361,48,blue-collar,unknown,unknown,no,no,no,cellular,may,thu,156,7,993,0,nonexistent,-1.8,96.98,-44.9,1.39,5165.38,no
2362,47,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,485,2,1023,0,nonexistent,1.4,94.55,-41.21,4.89,4982.37,no
2363,29,self-employed,single,university.degree,no,yes,no,cellular,sep,tue,4307,0,772,6,success,-3.4,88.93,-33.58,2.36,4973.91,no
2364,31,admin.,married,high.school,no,no,no,telephone,jun,wed,1202,4,445,5,success,1.4,92.03,-30.65,3.85,4805.54,no
2365,52,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,wed,605,0,572,1,success,1.4,90.31,-40.18,0.76,4967.8,no
2366,55,management,married,university.degree,no,yes,no,cellular,nov,wed,280,1,976,0,nonexistent,-0.1,90.77,-40.53,4.12,5268.54,no
2367,53,entrepreneur,unknown,unknown,yes,yes,unknown,cellular,may,fri,93,9,1010,0,nonexistent,1.4,97.77,-41.84,4.93,5259.46,yes
2368,24,student,single,university.degree,no,no,yes,cellular,aug,fri,175,0,999,0,nonexistent,-2.9,89.06,-32.78,0.8,5198.02,yes
2369,33,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,fri,1195,18,1048,0,nonexistent,1.1,91.36,-35.23,4.86,5336.34,no
2370,28,admin.,single,university.degree,no,yes,no,cellular,jul,thu,240,0,980,0,nonexistent,-1.7,96.38,-41.26,0.9,5071.46,yes
2371,41,admin.,single,high.school,no,no,no,cellular,apr,fri,166,1,1034,0,nonexistent,-1.8,90.37,-47.05,1.37,5012.41,no
2372,57,services,married,professional.course,no,yes,no,cellular,aug,wed,166,3,969,0,nonexistent,1.4,93.81,-36.35,5,4987.6,no
2373,55,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,78,2,951,0,nonexistent,1.4,89.74,-43.47,4.96,4971.92,no
2374,48,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,4430,1,246,4,failure,-1.8,94.48,-29.75,3.1,4831.54,no
2375,57,admin.,married,high.school,no,yes,no,cellular,jul,wed,2833,1,900,1,failure,-2.9,91.03,-36.82,4.03,5179.68,no
2376,28,admin.,married,basic.9y,no,no,no,cellular,nov,thu,223,1,217,3,nonexistent,-0.1,94,-44.14,1.75,5024.4,no
2377,43,technician,married,basic.9y,unknown,no,no,telephone,may,fri,1090,3,375,3,failure,1.1,93.69,-30.24,2.45,5028.56,no
2378,40,management,married,university.degree,no,yes,no,telephone,may,thu,423,1,310,1,success,1.1,94.89,-37.81,1.68,5072.73,no
2379,28,admin.,single,university.degree,no,yes,no,cellular,aug,mon,2989,2,523,2,success,1.4,91.09,-36.22,4.3,5065.99,no
2380,33,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,950,0,718,6,success,-1.8,91.94,-30.36,4.85,5168.11,yes
2381,51,services,married,basic.4y,no,unknown,yes,cellular,aug,tue,390,23,3,3,success,-2.9,94.13,-30.36,0.87,4847.77,no
2382,23,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,thu,312,1,989,0,nonexistent,1.1,97.65,-36.14,5.1,5409.02,no
2383,42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,58,0,360,4,success,-1.8,91.91,-38.06,0.89,5359.07,no
2384,25,student,single,basic.9y,no,no,no,telephone,aug,wed,2276,0,985,0,nonexistent,-2.9,96.01,-39.78,2.85,5216.49,no
2385,52,unemployed,married,basic.4y,unknown,no,no,telephone,may,fri,3295,1,245,3,failure,1.1,89.84,-46.59,3.23,4922.19,no
2386,51,admin.,single,university.degree,unknown,yes,no,telephone,may,wed,226,4,961,0,nonexistent,1.1,94.08,-35.34,4.81,5367.49,no
2387,60,retired,married,unknown,no,no,no,cellular,aug,mon,281,1,909,6,failure,1.4,96.38,-35.89,2.53,5159.5,no
2388,45,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,559,2,1042,0,nonexistent,1.4,96.54,-40.21,5.02,5102.62,no
2389,42,services,married,unknown,no,no,no,telephone,may,mon,51,2,1004,0,nonexistent,1.1,97.09,-37.38,5.01,5030.07,no
2390,24,admin.,single,high.school,no,no,no,cellular,jul,wed,990,3,523,5,failure,1.4,90.52,-30.35,3.95,5139.93,no
2391,36,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,1696,0,208,3,nonexistent,1.4,96.71,-35.4,2.59,5206.93,no
2392,56,services,divorced,high.school,unknown,no,no,cellular,jul,tue,200,2,999,0,nonexistent,1.4,93.44,-41.24,5.2,5431.99,no
2393,31,unemployed,single,high.school,unknown,yes,yes,telephone,may,fri,275,1,1025,0,nonexistent,1.1,91.83,-35.78,4.73,5372.68,no
2394,34,admin.,single,university.degree,no,yes,no,cellular,may,tue,266,2,986,1,failure,-1.8,96.6,-48.18,1.23,5012.41,no
2395,29,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,26,3,1003,0,nonexistent,-1.8,91.96,-45.04,1.22,5313.26,no
2396,48,technician,married,basic.9y,unknown,yes,yes,cellular,jul,mon,3845,1,165,2,success,1.4,97.54,-41.39,2.85,5410.27,no
2397,29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,3881,4,659,1,nonexistent,-1.1,98.89,-31.41,1.35,5304.18,no
2398,45,management,married,university.degree,no,yes,yes,cellular,nov,thu,105,4,973,0,nonexistent,-0.1,91.7,-41.37,4.15,5086.68,no
2399,45,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,296,0,976,0,nonexistent,1.4,90.25,-40.69,4.73,5233.32,no
2400,27,technician,single,professional.course,no,yes,yes,cellular,aug,wed,1128,2,730,6,success,1.4,93.47,-31.58,1.54,5096.64,no
2401,34,management,married,university.degree,no,unknown,unknown,cellular,aug,tue,676,0,1014,0,nonexistent,1.4,95.96,-36.96,4.76,5489.5,yes
2402,36,services,divorced,high.school,unknown,yes,no,cellular,apr,tue,267,2,1031,1,failure,-1.8,97.07,-46.72,1.5,5032.81,no
2403,47,management,married,university.degree,no,yes,yes,cellular,aug,fri,876,1,287,3,success,1.4,93.36,-45.67,1.8,5196.86,no
2404,26,admin.,married,professional.course,no,no,no,cellular,may,thu,485,0,1048,0,nonexistent,-1.8,88.71,-45.41,1.28,5272.46,no
2405,35,retired,married,illiterate,unknown,unknown,no,telephone,may,mon,1682,29,208,3,success,1.4,97.21,-33.86,3.62,5436.59,yes
2406,31,admin.,single,high.school,no,yes,no,cellular,jun,tue,71,2,1026,0,nonexistent,-2.9,90.26,-39.9,1.23,5192.95,no
2407,61,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,thu,3071,5,547,3,failure,-1.8,89.95,-48.2,5.02,4846.4,no
2408,33,admin.,married,high.school,no,yes,no,cellular,may,tue,12,5,1040,1,failure,-1.8,88.52,-48.51,1.35,5027.71,no
2409,70,entrepreneur,married,high.school,unknown,unknown,unknown,telephone,mar,wed,12,32,995,0,nonexistent,1.4,91.28,-42.7,4.77,5447.68,yes
2410,57,retired,married,high.school,no,yes,no,cellular,jul,fri,839,0,161,4,failure,-2.9,92.95,-50,4.42,5166.55,no
2411,28,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,thu,700,1,1008,0,nonexistent,-0.1,97.48,-40.9,4.04,5434.8,yes
2412,46,entrepreneur,married,high.school,no,unknown,unknown,cellular,aug,fri,1577,2,554,6,failure,1.4,93.71,-41.94,4.55,5173.91,no
2413,36,admin.,divorced,high.school,no,no,no,cellular,jul,thu,182,0,955,0,nonexistent,1.4,97.86,-40.9,4.96,5013.74,no
2414,37,admin.,single,university.degree,no,yes,no,cellular,aug,fri,215,6,989,0,nonexistent,1.4,94.37,-35.08,5.1,5217.64,no
2415,66,management,single,basic.4y,no,unknown,yes,telephone,oct,tue,3198,29,537,1,nonexistent,1.4,94.81,-46.82,2.04,5289.99,yes
2416,53,admin.,divorced,university.degree,no,no,no,telephone,may,thu,380,0,1030,0,nonexistent,1.1,95.3,-34.83,4.75,5429.78,no
2417,33,services,single,high.school,no,no,no,telephone,jun,mon,41,3,955,0,nonexistent,1.4,98.14,-40.37,5.12,5165.36,no
2418,39,technician,married,university.degree,no,yes,no,telephone,nov,fri,64,3,501,2,success,-0.1,97.11,-43.12,0.8,5232.5,no
2419,35,self-employed,unknown,university.degree,no,no,no,cellular,nov,thu,216,1,970,0,nonexistent,-0.1,97.3,-40.32,4.03,5341.28,no
2420,48,technician,single,university.degree,no,no,no,cellular,apr,fri,111,2,1007,0,nonexistent,-1.8,88.79,-49.03,1.34,5185.78,no
2421,29,self-employed,married,university.degree,no,no,no,cellular,sep,wed,145,1,2,1,success,-3.4,90.8,-28.31,0.76,5047.6,yes
2422,53,services,divorced,high.school,unknown,yes,no,cellular,aug,tue,60,4,957,0,nonexistent,1.4,92.04,-34.65,5.2,5118.3,no
2423,49,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,fri,3036,2,170,2,success,1.1,93.36,-37.85,2.39,5363.7,no
2424,33,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,236,1,1037,1,failure,-1.8,96.61,-49.4,1.38,5043,no
2425,50,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,tue,104,1,1033,0,nonexistent,1.1,91.45,-34.76,4.78,4947.02,no
2426,23,services,single,basic.9y,no,yes,no,telephone,jul,wed,4481,1,625,5,nonexistent,1.4,94.67,-48.59,3.1,4995.06,no
2427,32,management,married,university.degree,no,yes,yes,cellular,nov,fri,1089,1,971,0,nonexistent,-0.1,93.38,-42.42,4.02,4972.38,no
2428,42,admin.,married,university.degree,no,yes,no,cellular,nov,wed,51,0,974,1,failure,-0.1,92.26,-42.88,4.21,5138.64,no
2429,34,services,single,professional.course,unknown,yes,unknown,telephone,jul,thu,4145,49,33,3,nonexistent,-1.8,89.85,-41.35,1.39,4986.65,no
2430,27,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,wed,190,1,1040,0,nonexistent,1.4,97.67,-43.34,5.06,5364.03,no
2431,31,services,married,high.school,unknown,no,yes,telephone,may,tue,1478,1,982,5,success,1.1,97.58,-34.26,0.75,5308.29,no
2432,37,management,married,university.degree,no,yes,no,cellular,jun,wed,92,0,977,0,nonexistent,-2.9,91.19,-40.84,1.22,5147.26,no
2433,48,admin.,divorced,high.school,no,yes,no,cellular,may,thu,277,1,952,0,nonexistent,-1.8,91.03,-47.07,1.27,5292.86,no
2434,40,services,married,high.school,no,no,no,telephone,may,thu,1175,1,890,3,success,1.1,95.47,-49.25,2.08,5091.04,no
2435,38,technician,divorced,professional.course,no,yes,no,telephone,may,fri,350,1,1002,0,nonexistent,1.1,92.49,-35.19,4.99,5196.19,no
2436,52,admin.,married,university.degree,no,no,yes,cellular,jul,fri,82,5,951,2,failure,-1.7,92.61,-41.14,0.82,5216.22,no
2437,48,management,married,university.degree,no,no,no,cellular,jul,thu,51,4,1027,0,nonexistent,1.4,92.69,-42.91,4.85,5269.92,no
